Geo_ID,County_State,County,State,State_Abbrev
0500000US22019,"Calcasieu Parish, Louisiana",Calcasieu Parish,Louisiana,LA
0500000US22021,"Caldwell Parish, Louisiana",Caldwell Parish,Louisiana,LA
0500000US22023,"Cameron Parish, Louisiana",Cameron Parish,Louisiana,LA
0500000US22025,"Catahoula Parish, Louisiana",Catahoula Parish,Louisiana,LA
0500000US22027,"Claiborne Parish, Louisiana",Claiborne Parish,Louisiana,LA
0500000US22029,"Concordia Parish, Louisiana",Concordia Parish,Louisiana,LA
0500000US22031,"De Soto Parish, Louisiana",De Soto Parish,Louisiana,LA
0500000US22033,"East Baton Rouge Parish, Louisiana",East Baton Rouge Parish,Louisiana,LA
0500000US22035,"East Carroll Parish, Louisiana",East Carroll Parish,Louisiana,LA
0500000US22037,"East Feliciana Parish, Louisiana",East Feliciana Parish,Louisiana,LA
0500000US22039,"Evangeline Parish, Louisiana",Evangeline Parish,Louisiana,LA
0500000US22041,"Franklin Parish, Louisiana",Franklin Parish,Louisiana,LA
0500000US22043,"Grant Parish, Louisiana",Grant Parish,Louisiana,LA
0500000US22045,"Iberia Parish, Louisiana",Iberia Parish,Louisiana,LA
0500000US22047,"Iberville Parish, Louisiana",Iberville Parish,Louisiana,LA
0500000US22049,"Jackson Parish, Louisiana",Jackson Parish,Louisiana,LA
0500000US22051,"Jefferson Parish, Louisiana",Jefferson Parish,Louisiana,LA
0500000US22053,"Jefferson Davis Parish, Louisiana",Jefferson Davis Parish,Louisiana,LA
0500000US22055,"Lafayette Parish, Louisiana",Lafayette Parish,Louisiana,LA
0500000US22057,"Lafourche Parish, Louisiana",Lafourche Parish,Louisiana,LA
0500000US22059,"LaSalle Parish, Louisiana",LaSalle Parish,Louisiana,LA
0500000US22061,"Lincoln Parish, Louisiana",Lincoln Parish,Louisiana,LA
0500000US22063,"Livingston Parish, Louisiana",Livingston Parish,Louisiana,LA
0500000US22065,"Madison Parish, Louisiana",Madison Parish,Louisiana,LA
0500000US22067,"Morehouse Parish, Louisiana",Morehouse Parish,Louisiana,LA
0500000US22069,"Natchitoches Parish, Louisiana",Natchitoches Parish,Louisiana,LA
0500000US22071,"Orleans Parish, Louisiana",Orleans Parish,Louisiana,LA
0500000US22073,"Ouachita Parish, Louisiana",Ouachita Parish,Louisiana,LA
0500000US22075,"Plaquemines Parish, Louisiana",Plaquemines Parish,Louisiana,LA
0500000US22077,"Pointe Coupee Parish, Louisiana",Pointe Coupee Parish,Louisiana,LA
0500000US22079,"Rapides Parish, Louisiana",Rapides Parish,Louisiana,LA
0500000US22081,"Red River Parish, Louisiana",Red River Parish,Louisiana,LA
0500000US22083,"Richland Parish, Louisiana",Richland Parish,Louisiana,LA
0500000US22085,"Sabine Parish, Louisiana",Sabine Parish,Louisiana,LA
0500000US22087,"St. Bernard Parish, Louisiana",St. Bernard Parish,Louisiana,LA
0500000US22089,"St. Charles Parish, Louisiana",St. Charles Parish,Louisiana,LA
0500000US22091,"St. Helena Parish, Louisiana",St. Helena Parish,Louisiana,LA
0500000US22093,"St. James Parish, Louisiana",St. James Parish,Louisiana,LA
0500000US22095,"St. John the Baptist Parish, Louisiana",St. John the Baptist Parish,Louisiana,LA
0500000US22097,"St. Landry Parish, Louisiana",St. Landry Parish,Louisiana,LA
0500000US22099,"St. Martin Parish, Louisiana",St. Martin Parish,Louisiana,LA
0500000US22101,"St. Mary Parish, Louisiana",St. Mary Parish,Louisiana,LA
0500000US22103,"St. Tammany Parish, Louisiana",St. Tammany Parish,Louisiana,LA
0500000US22105,"Tangipahoa Parish, Louisiana",Tangipahoa Parish,Louisiana,LA
0500000US22107,"Tensas Parish, Louisiana",Tensas Parish,Louisiana,LA
0500000US22109,"Terrebonne Parish, Louisiana",Terrebonne Parish,Louisiana,LA
0500000US22111,"Union Parish, Louisiana",Union Parish,Louisiana,LA
0500000US22113,"Vermilion Parish, Louisiana",Vermilion Parish,Louisiana,LA
0500000US22115,"Vernon Parish, Louisiana",Vernon Parish,Louisiana,LA
0500000US22117,"Washington Parish, Louisiana",Washington Parish,Louisiana,LA
0500000US22119,"Webster Parish, Louisiana",Webster Parish,Louisiana,LA
0500000US22121,"West Baton Rouge Parish, Louisiana",West Baton Rouge Parish,Louisiana,LA
0500000US22123,"West Carroll Parish, Louisiana",West Carroll Parish,Louisiana,LA
0500000US22125,"West Feliciana Parish, Louisiana",West Feliciana Parish,Louisiana,LA
0500000US22127,"Winn Parish, Louisiana",Winn Parish,Louisiana,LA
0500000US23001,"Androscoggin County, Maine",Androscoggin County,Maine,ME
0500000US23003,"Aroostook County, Maine",Aroostook County,Maine,ME
0500000US23005,"Cumberland County, Maine",Cumberland County,Maine,ME
0500000US23007,"Franklin County, Maine",Franklin County,Maine,ME
0500000US23009,"Hancock County, Maine",Hancock County,Maine,ME
0500000US23011,"Kennebec County, Maine",Kennebec County,Maine,ME
0500000US23013,"Knox County, Maine",Knox County,Maine,ME
0500000US23015,"Lincoln County, Maine",Lincoln County,Maine,ME
0500000US23017,"Oxford County, Maine",Oxford County,Maine,ME
0500000US23019,"Penobscot County, Maine",Penobscot County,Maine,ME
0500000US23021,"Piscataquis County, Maine",Piscataquis County,Maine,ME
0500000US23023,"Sagadahoc County, Maine",Sagadahoc County,Maine,ME
0500000US23025,"Somerset County, Maine",Somerset County,Maine,ME
0500000US23027,"Waldo County, Maine",Waldo County,Maine,ME
0500000US23029,"Washington County, Maine",Washington County,Maine,ME
0500000US23031,"York County, Maine",York County,Maine,ME
0500000US24001,"Allegany County, Maryland",Allegany County,Maryland,MD
0500000US24003,"Anne Arundel County, Maryland",Anne Arundel County,Maryland,MD
0500000US24005,"Baltimore County, Maryland",Baltimore County,Maryland,MD
0500000US24009,"Calvert County, Maryland",Calvert County,Maryland,MD
0500000US24011,"Caroline County, Maryland",Caroline County,Maryland,MD
0500000US24013,"Carroll County, Maryland",Carroll County,Maryland,MD
0500000US24015,"Cecil County, Maryland",Cecil County,Maryland,MD
0500000US24017,"Charles County, Maryland",Charles County,Maryland,MD
0500000US24019,"Dorchester County, Maryland",Dorchester County,Maryland,MD
0500000US24021,"Frederick County, Maryland",Frederick County,Maryland,MD
0500000US24023,"Garrett County, Maryland",Garrett County,Maryland,MD
0500000US24025,"Harford County, Maryland",Harford County,Maryland,MD
0500000US24027,"Howard County, Maryland",Howard County,Maryland,MD
0500000US24029,"Kent County, Maryland",Kent County,Maryland,MD
0500000US24031,"Montgomery County, Maryland",Montgomery County,Maryland,MD
0500000US24033,"Prince George's County, Maryland",Prince George's County,Maryland,MD
0500000US24035,"Queen Anne's County, Maryland",Queen Anne's County,Maryland,MD
0500000US24037,"St. Mary's County, Maryland",St. Mary's County,Maryland,MD
0500000US24039,"Somerset County, Maryland",Somerset County,Maryland,MD
0500000US24041,"Talbot County, Maryland",Talbot County,Maryland,MD
0500000US24043,"Washington County, Maryland",Washington County,Maryland,MD
0500000US24045,"Wicomico County, Maryland",Wicomico County,Maryland,MD
0500000US24047,"Worcester County, Maryland",Worcester County,Maryland,MD
0500000US24510,"Baltimore City, Maryland",Baltimore City,Maryland,MD
0500000US25001,"Barnstable County, Massachusetts",Barnstable County,Massachusetts,MA
0500000US25003,"Berkshire County, Massachusetts",Berkshire County,Massachusetts,MA
0500000US25005,"Bristol County, Massachusetts",Bristol County,Massachusetts,MA
0500000US25007,"Dukes County, Massachusetts",Dukes County,Massachusetts,MA
0500000US25009,"Essex County, Massachusetts",Essex County,Massachusetts,MA
0500000US25011,"Franklin County, Massachusetts",Franklin County,Massachusetts,MA
0500000US25013,"Hampden County, Massachusetts",Hampden County,Massachusetts,MA
0500000US25015,"Hampshire County, Massachusetts",Hampshire County,Massachusetts,MA
0500000US25017,"Middlesex County, Massachusetts",Middlesex County,Massachusetts,MA
0500000US25019,"Nantucket County, Massachusetts",Nantucket County,Massachusetts,MA
0500000US25021,"Norfolk County, Massachusetts",Norfolk County,Massachusetts,MA
0500000US25023,"Plymouth County, Massachusetts",Plymouth County,Massachusetts,MA
0500000US25025,"Suffolk County, Massachusetts",Suffolk County,Massachusetts,MA
0500000US25027,"Worcester County, Massachusetts",Worcester County,Massachusetts,MA
0500000US26001,"Alcona County, Michigan",Alcona County,Michigan,MI
0500000US26003,"Alger County, Michigan",Alger County,Michigan,MI
0500000US26005,"Allegan County, Michigan",Allegan County,Michigan,MI
0500000US26007,"Alpena County, Michigan",Alpena County,Michigan,MI
0500000US26009,"Antrim County, Michigan",Antrim County,Michigan,MI
0500000US26011,"Arenac County, Michigan",Arenac County,Michigan,MI
0500000US26013,"Baraga County, Michigan",Baraga County,Michigan,MI
0500000US26015,"Barry County, Michigan",Barry County,Michigan,MI
0500000US26017,"Bay County, Michigan",Bay County,Michigan,MI
0500000US26019,"Benzie County, Michigan",Benzie County,Michigan,MI
0500000US26021,"Berrien County, Michigan",Berrien County,Michigan,MI
0500000US26023,"Branch County, Michigan",Branch County,Michigan,MI
0500000US26025,"Calhoun County, Michigan",Calhoun County,Michigan,MI
0500000US26027,"Cass County, Michigan",Cass County,Michigan,MI
0500000US26029,"Charlevoix County, Michigan",Charlevoix County,Michigan,MI
0500000US26031,"Cheboygan County, Michigan",Cheboygan County,Michigan,MI
0500000US26033,"Chippewa County, Michigan",Chippewa County,Michigan,MI
0500000US26035,"Clare County, Michigan",Clare County,Michigan,MI
0500000US26037,"Clinton County, Michigan",Clinton County,Michigan,MI
0500000US26039,"Crawford County, Michigan",Crawford County,Michigan,MI
0500000US26041,"Delta County, Michigan",Delta County,Michigan,MI
0500000US26043,"Dickinson County, Michigan",Dickinson County,Michigan,MI
0500000US26045,"Eaton County, Michigan",Eaton County,Michigan,MI
0500000US26047,"Emmet County, Michigan",Emmet County,Michigan,MI
0500000US26049,"Genesee County, Michigan",Genesee County,Michigan,MI
0500000US26051,"Gladwin County, Michigan",Gladwin County,Michigan,MI
0500000US26053,"Gogebic County, Michigan",Gogebic County,Michigan,MI
0500000US26055,"Grand Traverse County, Michigan",Grand Traverse County,Michigan,MI
0500000US26057,"Gratiot County, Michigan",Gratiot County,Michigan,MI
0500000US26059,"Hillsdale County, Michigan",Hillsdale County,Michigan,MI
0500000US26061,"Houghton County, Michigan",Houghton County,Michigan,MI
0500000US26063,"Huron County, Michigan",Huron County,Michigan,MI
0500000US26065,"Ingham County, Michigan",Ingham County,Michigan,MI
0500000US26067,"Ionia County, Michigan",Ionia County,Michigan,MI
0500000US26069,"Iosco County, Michigan",Iosco County,Michigan,MI
0500000US26071,"Iron County, Michigan",Iron County,Michigan,MI
0500000US26073,"Isabella County, Michigan",Isabella County,Michigan,MI
0500000US26075,"Jackson County, Michigan",Jackson County,Michigan,MI
0500000US26077,"Kalamazoo County, Michigan",Kalamazoo County,Michigan,MI
0500000US26079,"Kalkaska County, Michigan",Kalkaska County,Michigan,MI
0500000US26081,"Kent County, Michigan",Kent County,Michigan,MI
0500000US26083,"Keweenaw County, Michigan",Keweenaw County,Michigan,MI
0500000US26085,"Lake County, Michigan",Lake County,Michigan,MI
0500000US26087,"Lapeer County, Michigan",Lapeer County,Michigan,MI
0500000US26089,"Leelanau County, Michigan",Leelanau County,Michigan,MI
0500000US26091,"Lenawee County, Michigan",Lenawee County,Michigan,MI
0500000US26093,"Livingston County, Michigan",Livingston County,Michigan,MI
0500000US26095,"Luce County, Michigan",Luce County,Michigan,MI
0500000US26097,"Mackinac County, Michigan",Mackinac County,Michigan,MI
0500000US26099,"Macomb County, Michigan",Macomb County,Michigan,MI
0500000US26101,"Manistee County, Michigan",Manistee County,Michigan,MI
0500000US26103,"Marquette County, Michigan",Marquette County,Michigan,MI
0500000US26105,"Mason County, Michigan",Mason County,Michigan,MI
0500000US26107,"Mecosta County, Michigan",Mecosta County,Michigan,MI
0500000US26109,"Menominee County, Michigan",Menominee County,Michigan,MI
0500000US26111,"Midland County, Michigan",Midland County,Michigan,MI
0500000US26113,"Missaukee County, Michigan",Missaukee County,Michigan,MI
0500000US26115,"Monroe County, Michigan",Monroe County,Michigan,MI
0500000US26117,"Montcalm County, Michigan",Montcalm County,Michigan,MI
0500000US26119,"Montmorency County, Michigan",Montmorency County,Michigan,MI
0500000US26121,"Muskegon County, Michigan",Muskegon County,Michigan,MI
0500000US26123,"Newaygo County, Michigan",Newaygo County,Michigan,MI
0500000US26125,"Oakland County, Michigan",Oakland County,Michigan,MI
0500000US26127,"Oceana County, Michigan",Oceana County,Michigan,MI
0500000US26129,"Ogemaw County, Michigan",Ogemaw County,Michigan,MI
0500000US26131,"Ontonagon County, Michigan",Ontonagon County,Michigan,MI
0500000US26133,"Osceola County, Michigan",Osceola County,Michigan,MI
0500000US26135,"Oscoda County, Michigan",Oscoda County,Michigan,MI
0500000US26137,"Otsego County, Michigan",Otsego County,Michigan,MI
0500000US26139,"Ottawa County, Michigan",Ottawa County,Michigan,MI
0500000US26141,"Presque Isle County, Michigan",Presque Isle County,Michigan,MI
0500000US26143,"Roscommon County, Michigan",Roscommon County,Michigan,MI
0500000US26145,"Saginaw County, Michigan",Saginaw County,Michigan,MI
0500000US26147,"St. Clair County, Michigan",St. Clair County,Michigan,MI
0500000US26149,"St. Joseph County, Michigan",St. Joseph County,Michigan,MI
0500000US26151,"Sanilac County, Michigan",Sanilac County,Michigan,MI
0500000US26153,"Schoolcraft County, Michigan",Schoolcraft County,Michigan,MI
0500000US26155,"Shiawassee County, Michigan",Shiawassee County,Michigan,MI
0500000US26157,"Tuscola County, Michigan",Tuscola County,Michigan,MI
0500000US26159,"Van Buren County, Michigan",Van Buren County,Michigan,MI
0500000US26161,"Washtenaw County, Michigan",Washtenaw County,Michigan,MI
0500000US26163,"Wayne County, Michigan",Wayne County,Michigan,MI
0500000US26165,"Wexford County, Michigan",Wexford County,Michigan,MI
0500000US27001,"Aitkin County, Minnesota",Aitkin County,Minnesota,MN
0500000US27003,"Anoka County, Minnesota",Anoka County,Minnesota,MN
0500000US27005,"Becker County, Minnesota",Becker County,Minnesota,MN
0500000US27007,"Beltrami County, Minnesota",Beltrami County,Minnesota,MN
0500000US27009,"Benton County, Minnesota",Benton County,Minnesota,MN
0500000US27011,"Big Stone County, Minnesota",Big Stone County,Minnesota,MN
0500000US27013,"Blue Earth County, Minnesota",Blue Earth County,Minnesota,MN
0500000US27015,"Brown County, Minnesota",Brown County,Minnesota,MN
0500000US27017,"Carlton County, Minnesota",Carlton County,Minnesota,MN
0500000US27019,"Carver County, Minnesota",Carver County,Minnesota,MN
0500000US27021,"Cass County, Minnesota",Cass County,Minnesota,MN
0500000US27023,"Chippewa County, Minnesota",Chippewa County,Minnesota,MN
0500000US27025,"Chisago County, Minnesota",Chisago County,Minnesota,MN
0500000US27027,"Clay County, Minnesota",Clay County,Minnesota,MN
0500000US27029,"Clearwater County, Minnesota",Clearwater County,Minnesota,MN
0500000US27031,"Cook County, Minnesota",Cook County,Minnesota,MN
0500000US27033,"Cottonwood County, Minnesota",Cottonwood County,Minnesota,MN
0500000US27035,"Crow Wing County, Minnesota",Crow Wing County,Minnesota,MN
0500000US27037,"Dakota County, Minnesota",Dakota County,Minnesota,MN
0500000US27039,"Dodge County, Minnesota",Dodge County,Minnesota,MN
0500000US27041,"Douglas County, Minnesota",Douglas County,Minnesota,MN
0500000US27043,"Faribault County, Minnesota",Faribault County,Minnesota,MN
0500000US27045,"Fillmore County, Minnesota",Fillmore County,Minnesota,MN
0500000US27047,"Freeborn County, Minnesota",Freeborn County,Minnesota,MN
0500000US27049,"Goodhue County, Minnesota",Goodhue County,Minnesota,MN
0500000US27051,"Grant County, Minnesota",Grant County,Minnesota,MN
0500000US27053,"Hennepin County, Minnesota",Hennepin County,Minnesota,MN
0500000US27055,"Houston County, Minnesota",Houston County,Minnesota,MN
0500000US27057,"Hubbard County, Minnesota",Hubbard County,Minnesota,MN
0500000US27059,"Isanti County, Minnesota",Isanti County,Minnesota,MN
0500000US27061,"Itasca County, Minnesota",Itasca County,Minnesota,MN
0500000US27063,"Jackson County, Minnesota",Jackson County,Minnesota,MN
0500000US27065,"Kanabec County, Minnesota",Kanabec County,Minnesota,MN
0500000US27067,"Kandiyohi County, Minnesota",Kandiyohi County,Minnesota,MN
0500000US27069,"Kittson County, Minnesota",Kittson County,Minnesota,MN
0500000US27071,"Koochiching County, Minnesota",Koochiching County,Minnesota,MN
0500000US27073,"Lac qui Parle County, Minnesota",Lac qui Parle County,Minnesota,MN
0500000US27075,"Lake County, Minnesota",Lake County,Minnesota,MN
0500000US27077,"Lake of the Woods County, Minnesota",Lake of the Woods County,Minnesota,MN
0500000US27079,"Le Sueur County, Minnesota",Le Sueur County,Minnesota,MN
0500000US27081,"Lincoln County, Minnesota",Lincoln County,Minnesota,MN
0500000US27083,"Lyon County, Minnesota",Lyon County,Minnesota,MN
0500000US27085,"McLeod County, Minnesota",McLeod County,Minnesota,MN
0500000US27087,"Mahnomen County, Minnesota",Mahnomen County,Minnesota,MN
0500000US27089,"Marshall County, Minnesota",Marshall County,Minnesota,MN
0500000US27091,"Martin County, Minnesota",Martin County,Minnesota,MN
0500000US27093,"Meeker County, Minnesota",Meeker County,Minnesota,MN
0500000US27095,"Mille Lacs County, Minnesota",Mille Lacs County,Minnesota,MN
0500000US27097,"Morrison County, Minnesota",Morrison County,Minnesota,MN
0500000US27099,"Mower County, Minnesota",Mower County,Minnesota,MN
